amf_no,pl_no,amf_ra,amf_dec,pl_ra,pl_dec,amf_z,pl_z,amf_rh,pl_sn,pl_msz
12169,163,306.2854,0.1591,306.28120573811816,0.5188418500982125,0.2068,0.2746,33.41,6.5859585,5.65164
12173,1070,146.7697,0.7326,146.54625399401434,0.4861217905381854,0.2623,-1.0,33.4044,9.396241999999999,0.0
12176,304,347.7516,-4.158,347.38647429675734,-4.158332006588825,0.1634,-1.0,33.4027,4.783449,0.0
12177,354,358.1598,-9.0853,357.9402496747136,-8.966737898928235,0.3573,0.3939,33.4025,6.1372514,5.901285
12266,510,358.4263,22.7506,358.39307572161493,22.57890787579319,0.3665,-1.0,33.316,11.510474,0.0
12283,929,116.0741,14.3664,116.09240036808279,14.40600824857293,0.4221,0.44541407,33.3094,5.250619,6.0374045
12378,920,106.969,13.1817,106.54191276445108,12.553948547920571,0.0742,-1.0,33.2342,5.15365,0.0
12394,1548,200.7299,11.235999999999999,200.80329168701718,10.728221971728313,0.0892,-1.0,33.2259,5.851603,0.0
12412,906,133.0643,26.04,133.036063234822,25.88739020330708,0.2692,-1.0,33.217,4.607081,0.0
12446,1175,167.7743,1.1033,167.5759614201849,1.6595499825671576,0.0977,0.08874006,33.1873,5.3989053,2.1565703999999997
12450,265,341.6797,-5.2933,342.29575767466025,-5.446745487944834,0.1023,0.24523622,33.1827,5.320636299999999,4.4753523
12502,750,24.195,-8.4096,24.33375222721551,-8.481528312736334,0.3984,0.5660000000000001,33.1269,7.983657400000001,8.934781
12513,966,124.3653,9.0368,124.15811328701716,9.369399195216056,0.2076,0.2557,33.1179,6.786181,5.692354
12612,729,156.0883,59.9009,155.85135282024112,59.80846115073703,0.2031,0.2055,33.0323,5.014261,3.5593623999999995
12671,588,195.8332,57.9536,195.76422653146756,57.933425691820716,0.1966,0.1961,32.9842,6.825425,3.4374620000000005
12689,802,30.0933,-8.6412,29.977553765213102,-8.85888993385138,0.4018,0.405,32.9655,6.7178326,7.204625999999999
12691,284,318.4746,18.1722,318.36448353342075,18.057864675995933,0.2363,-1.0,32.9648,4.513876,0.0
12702,995,162.13299999999998,18.924,162.2073106394049,18.847420117752954,0.1349,0.1603,32.9546,5.283043,3.4995022000000002
12738,962,179.953,26.201999999999998,179.8639685497123,26.45932396902967,0.2103,0.316,32.9263,5.2646356,4.815767
12753,716,144.3362,66.0845,144.18491626734502,65.975194681614,0.3319,0.259,32.9119,5.309169,4.489098
12796,21,227.7195,4.8481,227.72895004094468,5.768101486423719,0.0794,0.0766,32.8754,23.170881,7.039484
12814,415,345.6962,22.1019,345.40590193438805,22.48325419915264,0.0869,-1.0,32.8617,5.814243,0.0
12826,554,8.9262,2.4806,8.622170747171786,2.4226259523986475,0.1567,0.36831814,32.8507,5.658483,5.775038200000001
12885,315,328.1479,17.6727,328.423333987102,17.698582600671042,0.2196,0.2329,32.8125,19.090017,9.799097999999999
12933,236,237.0375,35.8549,237.1413129975069,36.103359652363416,0.2376,0.2382,32.7765,6.8540529999999995,5.586019
12978,906,132.6694,25.9165,133.036063234822,25.88739020330708,0.24600000000000002,-1.0,32.7361,4.607081,0.0
13108,908,178.7941,29.1628,178.5581184126742,29.24305229427513,0.3368,0.36051235,32.6364,5.0023040000000005,4.621805
13197,734,153.9784,59.6121,154.40842041035322,59.55098624505127,0.3051,0.2894866,32.5676,6.613865400000001,5.080495
13279,1101,153.5296,-0.8955,153.50542585648682,-0.9589483899669564,0.3578,0.0445,32.4962,6.268932,1.7065862
13353,102,240.933,15.9562,240.58675330206924,16.091271772845097,0.1088,0.0353,32.4337,15.764902,3.5270348
13396,755,167.278,50.43600000000001,167.10236038002688,50.28111219666011,0.1153,0.5877465000000001,32.3949,6.390865,6.767759299999999
13398,409,353.9748,5.757999999999999,353.73004873374026,5.665966462563387,0.3311,0.19671729,32.3938,5.9524074,4.3189316
13445,633,16.8804,32.3619,17.51643903577256,32.182913098631104,0.0553,0.35280320000000004,32.3663,4.665613,5.288989
13460,204,260.1227,27.3589,260.03231828590725,27.688184608582247,0.2571,0.16399999999999998,32.3529,7.283189999999999,4.331068
13499,793,136.9638,52.1163,135.72268647419963,52.20205248038494,0.0605,0.0619,32.3237,5.38213,1.7856522000000001
13499,798,136.9638,52.1163,137.39484925930338,51.548926019195996,0.0605,0.23225,32.3237,7.961196000000001,5.3352965999999995
13513,461,353.8008,18.1335,353.5972470418322,18.00028415460352,0.4112,0.436,32.316,6.0221834,7.0494475
13591,589,10.2187,18.4788,10.714799903337543,18.40712742913512,0.1651,0.2668,32.2582,4.7638419999999995,4.6469097
13668,853,138.6841,38.5558,138.60191452013296,38.60193006351275,0.3922,0.397,32.1866,5.048430000000001,5.4109197
13779,875,59.9422,0.4005,59.904535028709354,0.1318915238320538,0.3644,-1.0,32.118,7.277812,0.0
13785,493,353.3006,28.7706,353.3020224418284,28.767796355847782,0.2695,0.5915,32.1143,6.1244,6.7287173
13814,222,235.3566,34.4751,234.90178430164653,34.43134563948542,0.184,0.22899999999999998,32.0875,8.397364999999999,5.7279587
13884,964,182.5146,26.6745,182.32341783508815,26.659126428106788,0.3218,0.5586,32.0363,6.595682000000001,7.034222
13908,892,123.7455,27.5179,123.65788875539177,27.336560467552466,0.2346,0.28417647,32.0214,4.9660597,4.943095
13928,388,356.0401,-2.6892,356.2861848138041,-3.0427217477116915,0.1635,0.35469857,32.0071,4.8225284,4.372104
13980,299,239.06099999999998,44.7483,239.1790897762128,44.65326377387471,0.4855,0.61,31.9675,5.7497635,6.460897
14016,552,200.4158,57.5024,201.3064943077599,57.583420036168825,0.1178,0.115582645,31.9441,4.7456236,2.1717703
14067,291,333.7608,6.5599,333.4279666592987,6.533125040047383,0.1877,0.39073086,31.9051,4.810106299999999,5.383282
14078,875,59.558,-0.0623,59.904535028709354,0.1318915238320538,0.1475,-1.0,31.8969,7.277812,0.0
14155,864,162.355,35.8252,162.66456353589726,35.84289250368186,0.3435,0.50936544,31.8395,5.2922997,5.6801977
14184,134,213.7905,26.8809,213.63482417538955,27.055502038847905,0.4776,0.4809655,31.8199,7.4016466,7.058753500000001
14317,521,357.1081,29.6088,357.63896872186285,29.539921200701805,0.1351,0.1498,31.7229,5.1565413,3.4469065999999997
14347,1074,163.9052,11.0295,163.37882932898816,10.815830345983997,0.1291,-1.0,31.7022,5.363118,0.0
14415,850,137.636,38.8362,137.69633595909679,38.81124826824495,0.5658,0.561,31.6532,5.7595553,6.945816000000001
14468,654,22.4832,19.5803,21.400971868331112,19.40541673393395,0.0599,-1.0,31.6171,4.699732,0.0
14550,530,3.0724,14.0261,3.0592162232931237,14.026512883241153,0.3897,0.37167367,31.558000000000003,4.5087410000000006,5.0538077
14575,972,123.8586,7.9369,124.28629455338863,7.869101381248308,0.11,0.24918762,31.5418,6.5462003,5.194909
14587,655,21.3085,18.1204,21.358718148109794,17.835313110618394,0.2709,-1.0,31.5322,5.081960700000001,0.0
14594,38,230.4804,7.6637,230.4768984455468,7.673745978091962,0.0461,0.0442,31.5281,5.3643894,1.8696855
14594,43,230.4804,7.6637,230.76738854887202,8.607394902830666,0.0461,0.0355,31.5281,6.7555556,1.8981508000000002
14603,836,49.5679,1.9040000000000001,49.811718302501525,2.133676309232543,0.121,-1.0,31.5232,4.5371904,0.0
14789,147,250.7605,21.4671,250.79793483002246,21.543792180103825,0.1542,0.1535,31.4016,4.77979,3.1695728
14790,1625,209.1729,11.0001,209.10035015995405,10.782457981776712,0.3749,0.24696477,31.4016,4.9626775,4.257032
14845,667,21.8985,15.0795,22.027034405099496,14.7830781759917,0.1762,-1.0,31.3685,4.6438155,0.0
14851,543,2.3738,29.2331,2.6883645248933306,29.16731886011321,0.3326,0.34811416,31.3638,5.0969424000000005,5.4990687000000005
14976,216,322.3557,0.1622,322.41014395828137,0.07330360864431269,0.2347,0.2347,31.2872,4.873673,4.338451999999999
14986,906,132.9148,25.8967,133.036063234822,25.88739020330708,0.2436,-1.0,31.2757,4.607081,0.0
15015,942,142.2978,20.4307,142.00061107826588,20.563807478336336,0.2196,0.192,31.2533,4.8425970000000005,3.8172061
15123,735,163.4898,54.8504,163.7127672981108,55.36095770395012,0.0711,0.48642275,31.1752,4.615844,5.36529
15198,714,28.1931,11.3887,28.179033847028826,11.16701043070892,0.4931,-1.0,31.123,5.100589,0.0
15203,341,336.5905,16.8707,336.5395906257145,17.37665665330599,0.1082,0.1072,31.1215,8.680147,3.7740483
15220,352,209.734,41.0667,210.09947613841155,41.012856980991366,0.1729,0.25047943,31.1085,5.485477400000001,4.1604815
15222,1319,188.7757,15.2514,188.48853519466184,15.175568705305276,0.2783,0.2816405,31.1083,5.996373999999999,5.282573999999999
15260,651,20.4441,20.4454,20.434627502748093,20.139819988566963,0.1761,0.19398215,31.0802,5.17925,3.9867559999999997
15313,691,24.1697,7.979,24.34177905909954,7.87538600582144,0.3783,0.3652,31.05,4.7211547,5.9895716
15317,703,26.6993,10.450999999999999,27.00580276041907,10.584580637553671,0.1857,0.19,31.0474,4.918421299999999,4.38543
15427,843,50.1149,0.7642,50.126345342074785,0.5114655725280708,0.385,0.3939,30.9863,4.6359277,5.136060700000001
15513,408,261.4595,61.3336,261.9435806722631,61.50864776937242,0.2229,0.307,30.9321,6.344378,4.385515
15553,784,144.8102,51.8714,144.589810905644,52.03355147088951,0.4265,0.342,30.9181,6.721440299999999,6.009507
15565,246,245.8586,36.8529,245.9901492082857,36.97290248253759,0.358,0.3427458,30.9138,5.4014254,5.7585664
15582,622,16.31,29.5623,16.013593278862288,29.61721742622432,0.0942,0.3579678,30.9045,4.978256,5.450940599999999
15638,872,112.2274,29.6715,112.19608951891134,29.673008091714287,0.4226,0.3976,30.8656,5.124121,5.462187
15656,821,41.2707,-0.7926,41.51149150894528,-0.7433554533141465,0.1809,0.17936258,30.8529,4.563457499999999,3.7393165
15694,426,345.1408,25.3066,345.1839267812128,25.611368283336137,0.2051,-1.0,30.8289,5.0012302,0.0
15753,303,337.7915,6.1944,337.7250413829334,5.701450070732244,0.1229,-1.0,30.7883,8.634931,0.0
15790,491,2.3259,2.1854,2.042178390669706,2.0303798843921657,0.1617,0.36945453,30.7621,6.111796,5.7207975
15864,907,143.5188,27.8625,143.53872731709308,28.076383354923664,0.3249,0.553387,30.7182,4.764882,5.914315
15990,1,229.2104,-1.3565,229.1905119714861,-1.0172220494487687,0.1187,0.1198,30.6426,6.7531857,3.9624107000000004
16030,686,24.061,8.3923,23.810373274381128,8.810121481507258,0.1527,0.5387705,30.6215,5.4309177,7.431686
16059,586,11.5207,-1.7161,11.309971856238775,-1.8576375353730588,0.1242,0.55676883,30.6026,5.076919599999999,6.371614
16061,1299,188.8779,18.91,189.1179938065633,19.078166218596788,0.2801,0.18,30.6009,4.8639483,3.3847792
16158,918,117.9714,17.3045,117.72709796788843,17.643324228309282,0.1893,0.18401514,30.5462,5.2818303,3.520769
16162,575,9.2905,10.6618,9.426704235327836,10.248536281768645,0.1778,-1.0,30.5441,5.458343,0.0
16207,428,9.2467,-19.7551,8.850112713326197,-20.27083765828011,0.0816,0.35200000000000004,30.5125,8.700439999999999,7.006990400000001
16315,284,317.8609,17.9841,318.36448353342075,18.057864675995933,0.1371,-1.0,30.4413,4.513876,0.0
16333,634,14.1101,-6.4597,14.538885547932887,-6.7505932399660304,0.1435,0.11926073599999999,30.4344,7.5859833,4.060239
16457,1047,168.3624,17.5463,168.32082930198854,17.535834791654885,0.201,0.1706,30.3621,4.606511599999999,3.2733305
16509,626,16.3129,25.0765,16.07835885375033,25.14501081372084,0.2118,0.16614722,30.3321,4.8968186,3.8364162000000004
16615,1522,196.1567,19.3368,195.95400498387573,19.242117265751567,0.0652,0.0643,30.272,5.5146456,1.8592404999999999
16629,244,337.1184,-5.7475,337.0708369222352,-5.5274217436004935,0.19899999999999998,0.52,30.2655,5.310493,6.714546
16635,696,180.1323,49.7654,179.8426533939683,49.77416892948556,0.345,0.3633531,30.2619,10.171224,7.6491240000000005
16681,428,8.6463,-20.1695,8.850112713326197,-20.27083765828011,0.3223,0.35200000000000004,30.2261,8.700439999999999,7.006990400000001
16684,251,328.5975,1.2801,329.03827144832434,1.4209953869686989,0.1472,0.22399999999999998,30.2251,6.7698789999999995,4.9910016
16740,655,21.5138,17.9661,21.358718148109794,17.835313110618394,0.521,-1.0,30.191999999999997,5.081960700000001,0.0
16773,959,150.1417,20.7927,150.16530121884998,20.72067592185392,0.21100000000000002,0.21867126,30.1755,4.67614,4.016582499999999
16802,261,247.2318,39.5283,247.156463916152,39.56022396201737,0.41600000000000004,0.0299,30.1572,15.77931,2.8724062000000004
16835,554,7.8651,2.4362,8.622170747171786,2.4226259523986475,0.0785,0.36831814,30.1398,5.658483,5.775038200000001
16846,520,359.8914,21.6573,359.770404816746,21.751813122142558,0.2597,0.5330304,30.1346,5.521230999999999,6.929063
16957,381,204.0499,38.6169,204.4772973134186,38.8707524732651,0.1819,-1.0,30.0688,5.069181400000001,0.0
16986,381,204.0105,38.8855,204.4772973134186,38.8707524732651,0.1705,-1.0,30.0535,5.069181400000001,0.0
17005,311,215.4219,40.1989,215.17371622960368,39.924481934187455,0.1629,0.609,30.0417,6.4032764,6.744055
17015,651,20.5247,19.6553,20.434627502748093,20.139819988566963,0.0563,0.19398215,30.0373,5.17925,3.9867559999999997
17015,654,20.5247,19.6553,21.400971868331112,19.40541673393395,0.0563,-1.0,30.0373,4.699732,0.0
17029,1047,168.5821,17.5587,168.32082930198854,17.535834791654885,0.349,0.1706,30.0272,4.606511599999999,3.2733305
17357,267,245.9588,41.6214,246.07506763398655,41.24702286040096,0.1335,0.1825,29.8294,5.1846065999999995,3.8969338
17381,173,321.6537,-6.6536,321.3199099466058,-6.9781361660072125,0.1157,0.1153,29.8155,4.9734488,2.8074892000000005
17400,709,172.2868,54.1154,173.15140313905806,54.210208581400224,0.0681,0.347477,29.8053,4.7449902999999996,4.7317032999999995
17402,661,178.5943,61.4243,178.0903178781772,61.319063657051935,0.3686,0.3169,29.8052,7.588761,5.40514
17403,868,111.9425,31.197,111.75312144894329,31.02200308363203,0.1809,0.1929,29.8036,5.386101,4.290579
17520,416,0.8876,-5.807,0.7878387434768469,-6.072208445774303,0.1235,0.23199999999999998,29.7355,9.3478,5.9573526
17523,1186,169.0193,1.7052,168.9492975800633,1.4961154898819748,0.2844,0.3499,29.7342,7.7674327000000005,6.863782400000001
17586,575,9.6204,10.4128,9.426704235327836,10.248536281768645,0.2811,-1.0,29.6996,5.458343,0.0
17696,196,312.9751,1.3111,312.67912385118785,1.396000260511738,0.2051,0.3334,29.6398,5.5619535,5.4416676
17745,930,174.3319,27.708000000000002,174.55337478752674,27.920295548141155,0.2006,0.4474,29.6117,7.9512753,7.387940400000001
17777,43,230.8076,8.6893,230.76738854887202,8.607394902830666,0.2205,0.0355,29.599,6.7555556,1.8981508000000002
17797,922,113.8105,15.2707,113.96021400299247,15.097915870831356,0.1751,0.122,29.5836,6.685509700000001,3.7058675
17799,122,234.7847,21.3407,234.85930317237168,21.789668718450926,0.1432,0.0411,29.5824,6.879621,1.9280213
17801,575,8.6372,10.395,9.426704235327836,10.248536281768645,0.09,-1.0,29.5815,5.458343,0.0
17813,463,214.96599999999998,54.9345,215.56976013738793,54.90110048838376,0.2268,-1.0,29.5769,5.0797186,0.0
17819,634,14.4085,-6.3627,14.538885547932887,-6.7505932399660304,0.1444,0.11926073599999999,29.5727,7.5859833,4.060239
17822,1496,200.7588,-1.7114,200.11319512176655,-2.0996091021402408,0.0852,0.3155509,29.5708,4.514335,5.084683999999999
17834,235,257.6967,34.5649,257.46716548882483,34.46128665702905,0.0831,0.0802,29.5593,11.624644,3.731657
17876,886,152.6355,32.8065,152.57287547504342,32.830678998395165,0.2905,0.292,29.5327,5.854269,5.185323
17931,1031,158.1675,13.9022,158.2243155945006,13.824886423424607,0.315,0.3152,29.5022,5.751726000000001,4.511739700000001
17939,315,328.5317,17.4753,328.423333987102,17.698582600671042,0.2213,0.2329,29.497,19.090017,9.799097999999999
17956,381,204.6454,38.856,204.4772973134186,38.8707524732651,0.2503,-1.0,29.4848,5.069181400000001,0.0
17969,178,259.108,23.9192,259.2810682114656,24.0645678555743,0.1749,0.569,29.4768,4.943783,6.3945403
17986,490,351.7324,29.1204,351.59627270592557,29.32577129215673,0.2218,0.22699999999999998,29.4688,6.041124,4.8786190000000005
17989,371,354.01099999999997,-1.1609,354.0406086966408,-1.4336187798911224,0.3123,-1.0,29.4658,4.739624,0.0
18042,1174,168.4237,2.5806,168.21725270187812,2.483749510749181,0.0742,0.078,29.4377,5.9859324,2.3203511000000003
18065,824,126.5285,44.7663,127.08279267910277,44.75489640218323,0.1423,0.145,29.4246,4.913714,3.0758843
18154,1040,180.4056,22.9742,180.32620665398488,23.095812169661652,0.2587,0.26899999999999996,29.375,12.010733,7.485827400000001
18212,311,215.1812,39.8848,215.17371622960368,39.924481934187455,0.5325,0.609,29.3448,6.4032764,6.744055
18222,1529,202.6022,0.7456,202.82886241467003,0.9957009416356484,0.2169,0.35929936,29.3419,5.186335,5.607998
18241,198,220.8468,31.447,221.1193584375849,31.233363034130587,0.2201,0.23399999999999999,29.3252,6.149436,4.7297473
18251,637,16.0901,11.4243,16.228700411383635,11.64447005499326,0.2843,0.5457035,29.3214,5.078009,6.590203
18313,898,128.5547,27.1846,128.6142613066607,26.973131750743537,0.5243,0.4561,29.2882,4.981599299999999,5.8669459999999996
18345,822,37.9008,-5.2532,37.93007412799118,-4.86115224724917,0.1427,0.1843,29.2682,5.037557,3.961237
18352,433,255.03,64.2641,255.2898019526856,64.23911547100306,0.2342,0.45299999999999996,29.2649,5.1112027,4.085831
18442,705,32.2242,23.5914,32.42297815883684,24.35543453568621,0.0893,-1.0,29.2239,4.8356385,0.0
18494,573,9.4996,9.0683,9.267227486688514,9.153556343194813,0.3114,0.2546,29.1997,8.400888,6.4331135999999995
18499,438,349.2908,20.6982,349.3564145777424,20.57362210502079,0.4644,-1.0,29.1974,4.927111,0.0
18507,1002,171.351,21.4228,171.0046074558256,21.48938666128953,0.1908,0.1904,29.1943,8.787463,5.2742786
18529,318,326.7088,20.4667,326.5373031783524,20.477777485605692,0.2662,0.25,29.1789,7.228796000000001,5.0252047
18581,903,113.8938,19.7713,113.45389776534479,20.313528128496987,0.0967,0.3184,29.1529,5.862832,5.842621299999999
18626,831,122.8662,43.5595,123.3525928091167,43.26509725547908,0.1406,-1.0,29.131999999999998,4.933285700000001,0.0
18656,875,60.2155,0.2983,59.904535028709354,0.1318915238320538,0.1539,-1.0,29.1152,7.277812,0.0
18687,610,13.6653,26.3304,14.001803590069606,26.378361765258532,0.2591,0.1971,29.1008,12.772392,7.6541820000000005
18790,47,222.2768,14.832,221.97865050985612,14.769364434914525,0.1117,0.21983355,29.0432,4.996656400000001,4.3659105
18835,919,165.8754,28.6063,166.17212010783467,28.54918321083505,0.2542,0.57956505,29.0213,5.010973,5.8871293
18854,854,120.2449,36.3743,120.23994230984871,36.097196615285625,0.2864,0.28800000000000003,29.0093,6.7505812999999995,5.5018
18874,732,48.8056,40.659,49.332047206836634,40.67688905829269,0.1684,-1.0,28.9988,4.677712400000001,0.0
18943,972,123.9611,8.32,124.28629455338863,7.869101381248308,0.1422,0.24918762,28.965,6.5462003,5.194909
19029,122,234.887,21.8031,234.85930317237168,21.789668718450926,0.2058,0.0411,28.921999999999997,6.879621,1.9280213
19032,634,15.623,-6.6413,14.538885547932887,-6.7505932399660304,0.0504,0.11926073599999999,28.9218,7.5859833,4.060239
19046,730,152.1591,60.8032,152.1830033138212,60.777798535905816,0.3952,0.39829699999999996,28.9137,5.242593,5.213355
19051,119,207.0907,25.6753,207.22205246185433,26.5945952594578,0.0518,0.0622,28.9111,19.265420000000002,4.4652133
19150,936,183.2917,27.7243,183.0900801154939,27.55304538212357,0.3339,0.353,28.8546,10.08654,7.5037723
19193,632,16.9976,27.7661,17.056902733541627,27.97861430527251,0.2465,0.24866426,28.8307,4.518504599999999,4.898507599999999
19199,1635,219.1939,3.6983,219.61401693346542,3.6808964450965806,0.1562,0.21939182,28.826999999999998,4.9861949999999995,4.2801656999999995
19211,1,229.3108,-0.4887,229.1905119714861,-1.0172220494487687,0.1152,0.1198,28.8196,6.7531857,3.9624107000000004
19256,847,155.5894,38.5559,154.25744553147203,39.02795684870318,0.0558,0.20600000000000002,28.803,9.402097999999999,5.8345037
19310,563,8.3696,7.4661,8.466802421830868,7.721904719346032,0.2761,-1.0,28.773000000000003,4.6996098,0.0
19382,606,192.3709,50.0869,192.42230642996554,49.87176207947917,0.2495,0.28379747,28.7351,5.681238,4.3827176
19383,1177,164.6736,-2.3829,164.56970880335217,-2.190553803629491,0.4485,0.34029737,28.7346,4.818958,4.9863295999999995
19427,1319,188.4737,15.4398,188.48853519466184,15.175568705305276,0.2355,0.2816405,28.7164,5.996373999999999,5.282573999999999
19484,426,344.4869,26.0839,345.1839267812128,25.611368283336137,0.0666,-1.0,28.6887,5.0012302,0.0
19507,405,349.0362,12.9976,349.1767546670961,12.81250397699816,0.1396,0.52370894,28.6778,4.8636813,6.277305
19516,1605,197.8806,22.0502,197.60434796701026,21.87045893331881,0.1709,0.27973354,28.6756,6.6406979999999995,5.8108697
19546,422,203.6167,41.3885,203.8013920863991,41.00039651463272,0.1697,0.2279,28.6607,17.62787,8.126019
19743,894,139.5339,30.388,140.09930660932008,30.503754481802364,0.1254,0.2952,28.5605,7.5608296,6.130715400000001
19769,703,26.7857,10.709000000000001,27.00580276041907,10.584580637553671,0.3586,0.19,28.5482,4.918421299999999,4.38543
19778,765,140.1823,56.5065,139.8791204139723,56.346007055965224,0.2213,0.2696079,28.544,5.087326999999999,4.612375
19828,497,357.1244,21.4575,357.2018370110763,21.723500796384087,0.149,-1.0,28.521,6.414521,0.0
19864,156,230.7167,28.5737,230.617070586882,27.694719997263647,0.0835,0.0723,28.5072,12.501012,4.0811195
19972,921,148.67700000000002,26.4709,148.77312239199713,26.33091349287104,0.5514,-1.0,28.4623,4.647631,0.0
19976,486,354.4812,20.6553,354.13110016767985,21.15191049515915,0.0712,0.0565,28.4595,4.620644,1.8440452
20034,426,345.4667,25.7721,345.1839267812128,25.611368283336137,0.215,-1.0,28.4386,5.0012302,0.0
20116,311,215.9647,40.2588,215.17371622960368,39.924481934187455,0.0822,0.609,28.3973,6.4032764,6.744055
20161,1625,208.9609,10.5156,209.10035015995405,10.782457981776712,0.3085,0.24696477,28.3743,4.9626775,4.257032
20209,419,346.7856,21.1573,346.45894942510216,21.32443380940897,0.1228,-1.0,28.3494,6.727388,0.0
20260,1186,169.285,1.3225,168.9492975800633,1.4961154898819748,0.1527,0.3499,28.324,7.7674327000000005,6.863782400000001
20426,342,330.9503,24.1017,330.85495637498366,23.9104992659932,0.3619,0.2662265,28.2473,5.1355023,4.2799726
20521,175,229.585,29.4574,229.58737228308627,29.469574772377342,0.6021,0.611,28.1957,5.4159026,7.0295334
20560,892,123.3642,27.3997,123.65788875539177,27.336560467552466,0.2881,0.28417647,28.1794,4.9660597,4.943095
20574,654,21.3361,19.5534,21.400971868331112,19.40541673393395,0.4719,-1.0,28.1718,4.699732,0.0
20621,291,333.2049,6.5019,333.4279666592987,6.533125040047383,0.2557,0.39073086,28.1539,4.810106299999999,5.383282
20656,854,120.1166,35.9424,120.23994230984871,36.097196615285625,0.2282,0.28800000000000003,28.1363,6.7505812999999995,5.5018
20669,468,349.4413,29.0272,348.44097183871077,29.611724208856817,0.0453,-1.0,28.1282,4.7411547,0.0
20669,482,349.4413,29.0272,350.2543462254634,29.21354996019353,0.0453,0.485,28.1282,7.058114999999999,7.643378
20675,632,16.3755,28.3061,17.056902733541627,27.97861430527251,0.0966,0.24866426,28.125999999999998,4.518504599999999,4.898507599999999
20720,210,319.6283,0.3351,319.73751919767864,0.5438781702658372,0.4601,0.26497498,28.1118,5.0427136,4.588255
20766,905,151.3326,29.0176,151.2011973058861,29.231111398976388,0.375,0.37117273,28.0883,5.4049335,5.538028700000001
20821,709,174.0146,55.0753,173.15140313905806,54.210208581400224,0.0571,0.347477,28.0691,4.7449902999999996,4.7317032999999995
20831,919,166.0511,28.4628,166.17212010783467,28.54918321083505,0.2124,0.57956505,28.0653,5.010973,5.8871293
20832,229,256.3832,33.7544,255.66630937229573,34.05107221029076,0.0841,0.0953,28.0648,12.739476,4.3796263
20955,772,38.1287,6.671,37.875455797775786,6.971621347181772,0.086,0.2203,28.0094,7.980225,6.535912000000001
20982,486,354.0422,21.8284,354.13110016767985,21.15191049515915,0.0875,0.0565,27.9997,4.620644,1.8440452
21127,279,346.69300000000004,-7.1592,346.8558241121978,-7.542316308019296,0.1464,-1.0,27.9384,5.0141086999999995,0.0
21133,226,264.8154,31.6424,265.07476638855803,31.603019260761258,0.1983,0.426,27.9355,5.5240173,5.529974500000001
21154,419,346.7143,21.7209,346.45894942510216,21.32443380940897,0.1261,-1.0,27.9275,6.727388,0.0
21209,669,22.9426,17.291,22.825681507282443,17.30026607874908,0.1772,-1.0,27.9089,4.7068954000000005,0.0
21232,832,136.4065,42.8477,136.68402978663318,43.13611985391422,0.1957,0.2368,27.9014,4.795485,3.9735742
21240,908,178.30599999999998,29.1449,178.5581184126742,29.24305229427513,0.3372,0.36051235,27.9001,5.0023040000000005,4.621805
21253,569,10.8036,-10.6656,10.872171352209074,-10.17526815113416,0.1275,0.50189316,27.8929,5.029641000000001,5.874784
21344,802,29.3938,-9.4351,29.977553765213102,-8.85888993385138,0.0819,0.405,27.8526,6.7178326,7.204625999999999
21427,191,347.5595,-18.1722,347.4397250833755,-18.310016321628662,0.3548,0.42,27.8128,4.8317785,5.59969
21454,1047,168.4554,17.6837,168.32082930198854,17.535834791654885,0.462,0.1706,27.8027,4.606511599999999,3.2733305
21549,517,202.4441,48.9375,202.6355399636,49.15293765248821,0.2824,0.3314,27.7722,5.3344727,4.674128
21618,864,162.8676,35.8617,162.66456353589726,35.84289250368186,0.3777,0.50936544,27.7436,5.2922997,5.6801977
21723,778,155.5542,50.4531,155.5974893881438,50.1197468146659,0.1467,0.158,27.6856,9.655517999999999,4.7336407
21796,348,342.4326,11.6048,342.602682937906,10.913960776628109,0.08199999999999999,0.0768,27.6546,5.4988275,2.237844
21903,848,127.9363,38.4607,127.43348613471258,38.45478413732499,0.2113,0.3919,27.6103,6.192642,6.559128
21918,713,144.0002,66.173,144.78451169999875,66.43705437509583,0.191,-1.0,27.6044,4.9023314000000004,0.0
21918,716,144.0002,66.173,144.18491626734502,65.975194681614,0.191,0.259,27.6044,5.309169,4.489098
21951,408,261.7898,61.1865,261.9435806722631,61.50864776937242,0.2428,0.307,27.5912,6.344378,4.385515
21956,502,2.0785,6.9608,2.339505171996875,6.829251560822418,0.2561,0.24406195,27.5894,5.9049044,4.89872
22073,178,259.4489,24.2272,259.2810682114656,24.0645678555743,0.2006,0.569,27.541999999999998,4.943783,6.3945403
22165,390,228.6914,52.8622,228.47873616071166,52.79841682532725,0.44299999999999995,0.6752,27.4993,6.0082245,5.4475513
22239,716,144.6034,65.8324,144.18491626734502,65.975194681614,0.2938,0.259,27.4699,5.309169,4.489098
22408,816,168.0767,40.529,167.9028845326259,40.857353402441724,0.0758,0.0794,27.4022,7.4636216,2.4539584999999997
22504,621,15.219000000000001,13.4694,14.952413729268198,13.264428243552873,0.2295,0.49384898,27.361,4.916163,4.498387999999999
22658,917,166.8108,28.9822,166.81423741176192,28.79649753097659,0.2138,-1.0,27.3,4.6270685,0.0
22671,1501,197.2824,10.4986,197.31090051216015,10.901738835883911,0.0867,0.4255,27.2946,5.334761599999999,6.126018
22686,709,173.2862,54.2423,173.15140313905806,54.210208581400224,0.3452,0.347477,27.2877,4.7449902999999996,4.7317032999999995
